timestamp,cpu_usage,memory_usage,disk_io,network_rx,network_tx
2025-03-22T18:40:18.813452,0.8463750000000007,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:18.832206,0.8463750000000007,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:18.851006,0.8463750000000007,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:18.869753,0.8463750000000007,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:18.890509,0.8463750000000007,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:18.908901,0.8463750000000007,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:18.927403,0.8463750000000007,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:18.950434,0.8463750000000007,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:18.968905,0.8463750000000007,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:18.987227,0.8463750000000007,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.009617,0.8463750000000007,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.028185,0.8463750000000007,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.047102,0.8463750000000007,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.070130,0.8463750000000007,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.089234,1.0153004716317056,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.107745,1.0149231398704779,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.126342,1.0145458081092502,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.148973,1.0141088976488815,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.167913,1.0137315658876538,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.186987,1.0133542341264261,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.210456,1.0128776045332963,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.229556,1.0125002727720687,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.247945,1.0121428005772213,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.266562,1.0117654688159938,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.288961,1.011328558355625,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.307493,1.0109512265943974,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.325885,1.0105937543995502,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.344519,1.0102164226383226,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.367902,1.009759652611573,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.386717,1.0093823208503454,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.405750,1.009004989089118,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.424695,1.0086077977615098,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.445329,1.0082106064339018,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.464287,1.0078332746726741,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.482979,1.0074758024778268,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.505794,1.0070190324510775,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.524392,1.00664170068985,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.542933,1.0062842284950027,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.561724,1.0059068967337752,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.583400,1.005469986273406,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.601813,1.005112514078559,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.620292,1.0047351823173312,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.642624,1.0042982718569624,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.661365,1.003920940095735,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.680025,1.0035634679008876,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.698762,1.00318613613966,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.722285,1.0027095065465303,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.740799,1.002352034351683,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.759435,1.0019747025904555,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.782318,1.001517932563706,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.801756,1.0011406008024784,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.820439,1.000763269041251,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.838725,1.0004057968464037,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.860325,0.9999688863860345,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.879346,0.999591554624807,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.898411,0.9992142228635794,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.922927,0.9987177337040694,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.942337,0.9983404019428418,5529272320.0,0.0,0.0,0.0
2025-03-22T18:40:19.961828,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:19.981683,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.003857,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.023211,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.042686,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.066289,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.085178,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.103736,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.122197,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.143368,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.161915,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.180590,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.201996,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.220720,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.239507,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.264145,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.283486,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.301909,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.324573,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.343478,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.362263,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.380788,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.403365,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.421869,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.440277,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.458817,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.484129,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.502600,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.520881,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.539086,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.560210,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.578995,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.597807,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.621347,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.640097,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.658759,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.677301,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.697737,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.716559,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.735250,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.757417,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.775655,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.794221,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.812749,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.835807,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.854426,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.872939,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.894184,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.913448,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.932057,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.950715,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.973714,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:20.992338,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.010743,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.029857,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.050173,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.068690,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.087199,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.110031,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.128656,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.147480,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.166486,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.186540,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.205249,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.223918,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.246059,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.264402,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.282800,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.303720,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.324009,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.342553,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.361693,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.384524,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.403924,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.422769,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.444387,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.469481,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.488523,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.507368,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.529223,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.548739,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.567692,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.586871,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.608292,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.628180,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.647240,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.668973,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.687475,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.706131,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.728827,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.747879,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.766830,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.791279,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.810184,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.828883,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.847542,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.871128,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.890059,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.908814,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.934363,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.953533,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.972329,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:21.991187,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.013921,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.032631,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.051237,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.073919,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.092783,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.111443,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.130128,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.153182,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.171786,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.190358,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.209772,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.232353,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.251475,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.270150,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.288654,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.310224,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.329598,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.348644,1.1052102835745914,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.367796,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.388415,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.407011,1.1052102835745912,5553876992.0,0.0,0.0,0.0
2025-03-22T18:40:22.425499,1.1052102835745912,5553876992.0,0.0,0.0,0.0
