cpu_usage,memory_usage,disk_io,network_rx,network_tx,failure
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.0236976324639688,5529272320.0,0.0,0.0,0.0,1
1.005370688441504,5529272320.0,0.0,0.0,0.0,1
1.005847318034634,5529272320.0,0.0,0.0,0.0,1
1.0062246497958616,5529272320.0,0.0,0.0,0.0,1
1.0065821219907087,5529272320.0,0.0,0.0,0.0,1
1.0069594537519364,5529272320.0,0.0,0.0,0.0,1
1.0073963642123052,5529272320.0,0.0,0.0,0.0,1
1.007773695973533,5529272320.0,0.0,0.0,0.0,1
1.0081510277347605,5529272320.0,0.0,0.0,0.0,1
1.0085084999296077,5529272320.0,0.0,0.0,0.0,1
1.008965269956357,5529272320.0,0.0,0.0,0.0,1
1.0093426017175846,5529272320.0,0.0,0.0,0.0,1
1.0097000739124318,5529272320.0,0.0,0.0,0.0,1
1.0101568439391813,5529272320.0,0.0,0.0,0.0,1
1.010534175700409,5529272320.0,0.0,0.0,0.0,1
1.010891647895256,5529272320.0,0.0,0.0,0.0,1
1.0112689796564838,5529272320.0,0.0,0.0,0.0,1
1.0117058901168523,5529272320.0,0.0,0.0,0.0,1
1.0120832218780802,5529272320.0,0.0,0.0,0.0,1
1.012460553639308,5529272320.0,0.0,0.0,0.0,1
1.0128974640996768,5529272320.0,0.0,0.0,0.0,1
1.0132747958609043,5529272320.0,0.0,0.0,0.0,1
1.0136322680557517,5529272320.0,0.0,0.0,0.0,1
1.0140095998169794,5529272320.0,0.0,0.0,0.0,1
1.0144663698437286,5529272320.0,0.0,0.0,0.0,1
1.0148238420385758,5529272320.0,0.0,0.0,0.0,1
1.0152011737998037,5529272320.0,0.0,0.0,0.0,1
1.0155586459946508,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
0.8463750000000007,5529272320.0,0.0,0.0,0.0,1
1.0153004716317056,5529272320.0,0.0,0.0,0.0,1
1.014923139870478,5529272320.0,0.0,0.0,0.0,1
1.0145458081092502,5529272320.0,0.0,0.0,0.0,1
1.0141088976488817,5529272320.0,0.0,0.0,0.0,1
1.0137315658876538,5529272320.0,0.0,0.0,0.0,1
1.013354234126426,5529272320.0,0.0,0.0,0.0,1
1.0128776045332963,5529272320.0,0.0,0.0,0.0,1
1.0125002727720689,5529272320.0,0.0,0.0,0.0,1
1.0121428005772213,5529272320.0,0.0,0.0,0.0,1
1.0117654688159938,5529272320.0,0.0,0.0,0.0,1
1.011328558355625,5529272320.0,0.0,0.0,0.0,1
1.0109512265943974,5529272320.0,0.0,0.0,0.0,1
1.0105937543995502,5529272320.0,0.0,0.0,0.0,1
1.0102164226383226,5529272320.0,0.0,0.0,0.0,1
1.009759652611573,5529272320.0,0.0,0.0,0.0,1
1.0093823208503454,5529272320.0,0.0,0.0,0.0,1
1.009004989089118,5529272320.0,0.0,0.0,0.0,1
1.0086077977615098,5529272320.0,0.0,0.0,0.0,1
1.0082106064339018,5529272320.0,0.0,0.0,0.0,1
1.007833274672674,5529272320.0,0.0,0.0,0.0,1
1.0074758024778268,5529272320.0,0.0,0.0,0.0,1
1.0070190324510775,5529272320.0,0.0,0.0,0.0,1
1.00664170068985,5529272320.0,0.0,0.0,0.0,1
1.0062842284950029,5529272320.0,0.0,0.0,0.0,1
1.0059068967337752,5529272320.0,0.0,0.0,0.0,1
1.005469986273406,5529272320.0,0.0,0.0,0.0,1
1.005112514078559,5529272320.0,0.0,0.0,0.0,1
1.0047351823173312,5529272320.0,0.0,0.0,0.0,1
1.0042982718569624,5529272320.0,0.0,0.0,0.0,1
1.003920940095735,5529272320.0,0.0,0.0,0.0,1
1.0035634679008876,5529272320.0,0.0,0.0,0.0,1
1.00318613613966,5529272320.0,0.0,0.0,0.0,1
1.0027095065465303,5529272320.0,0.0,0.0,0.0,1
1.002352034351683,5529272320.0,0.0,0.0,0.0,1
1.0019747025904555,5529272320.0,0.0,0.0,0.0,1
1.001517932563706,5529272320.0,0.0,0.0,0.0,1
1.0011406008024784,5529272320.0,0.0,0.0,0.0,1
1.000763269041251,5529272320.0,0.0,0.0,0.0,1
1.0004057968464035,5529272320.0,0.0,0.0,0.0,1
0.9999688863860344,5529272320.0,0.0,0.0,0.0,1
0.999591554624807,5529272320.0,0.0,0.0,0.0,1
0.9992142228635794,5529272320.0,0.0,0.0,0.0,1
0.9987177337040694,5529272320.0,0.0,0.0,0.0,1
0.9983404019428418,5529272320.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
